event_date,event_name,event_photo_url,event_purpose,event_report_url,event_tweet_url,event_video_url,has_event_report,latitude,longitude,online_event_url,organisers,place,slug,url,world_region_code,world_region_text
2026-03-07,Open Data Day | PyLadies São Paulo 2026,,"Nesta edição queremos contemplar tanto pessoas que nunca tiveram contato com Python, através de um workshop introdutório da linguagem, quanto pessoas que já possuem este conhecimento, através de um workshop ensinando WebScraping para análise de dados através do Diário Oficial da União, coletando dados dos contratos do MEC na aquisição de material escolar em 2025",,,,False,-23.56387778,-46.65237577,,PyLadies São Paulo,"FIAP, São Paulo",open-data-day-pyladies-sao-paulo-2026,https://www.sympla.com.br/evento/open-data-day-na-fiap-pyladies-sao-paulo-2026/3318741?referrer=www.google.com&referrer=www.google.com&share_id=copiarlink,,
2026-03-09,Open Data Day: The impact of Open Data ,,"Through this event, we aim to draw attention to the societal impact of open data. We will publish four essays on the Open State Foundation’s website, each exploring the impact of a different open data initiative.",,,,False,52.372258,4.915451,,Open State Foundation & Vereniging Open Nederland,Amsterdam / online ,open-data-day-the-impact-of-open-data,https://openstate.eu,,
2026-03-10,Open Data for Climate Action: Insights for Students ,,"To build students’ understanding of open data and climate change, strengthen data literacy skills, and empower participants to access, analyze, and use open climate data to identify local environmental challenges and propose data-driven solutions for climate action",,,,False,13.03702,5.24529,,Resource Connects for Education Initiative,"Sokoto, North west, Nigeria",open-data-for-climate-action-insights-for-students,https://www.facebook.com/resourceconnects,,
2026-03-07,Open Data for Climate Change Action,,Residents can identify climate risks in Ikosi-Ketu using data rather than assumptions by encouraging participants to develop data-informed ideas or actions relevant to Ikosi-Ketu.,,,,False,6.601703,3.384365,,BhondIT Solutions Initiative ,Lagos,open-data-for-climate-change-action,https://www.eventbrite.com/e/open-data-day-2026-climate-action-in-ikosi-ketu-tickets-1981254631938?aff=oddtdtcreator,,
2026-03-05,Open Data for Transparent Governance & Public Services,,"We hope to empower citizens, CSOs, and media in Taraba State to use open data to track public spending, improve service delivery, and strengthen transparency and accountability in governance.",,,,False,8.89369,11.35765,,Name of Organisation: Initiative for Community and Human Development in Taraba (ICHD); Contact Email: ichd4u@gmail.com,"The event will take place in Jalingo, Taraba State Capital, Northeast Nigeria.",open-data-for-transparent-governance-public-services,,,
2026-03-14,Open Data Hackdays 2026 Karlsruhe,,Open Data for Urban Future - Gemeinsam wollen wir mit offenen Daten innovative Lösungen für urbane Herausforderungen entwickeln. Neben spannenden Projekten und Daten bieten wir auch Workshops und Vorträge an.,,,,False,49.012012,8.42452,,"OK Lab Karlsruhe, Stadt Karlsruhe, karlsruhe.digital, FZI Forschungszentrum Informatik ( info@ok-lab-karlsruhe.de )","Karlsruhe, FZI House of Living Labs, Haid-und-Neu-Straße 5A",open-data-hackdays-2026-karlsruhe,https://ok-lab-karlsruhe.de/projekte/odd26/,,
2026-03-11,Open Science Community Aruba kick off,,We are gathering researchers interested in Open Science based on the University of Aruba,,,,False,12.52965,-70.032928,,University of Aruba / Esther Plomp (esther.plomp@ua.aw,Oranjestad,open-science-community-aruba-kick-off,,,
2026-03-11,Parcels N'At in Action: A Demo for City & County Teams,,"This in-person event showcases the local - indeed, the hyperlocal - value of open data rendered accessible and visible with the help of open-source solutions. Members of the Western Pennsylvania Regional Data Center (WPRDC) will set up shop in the lobby of the City of Pittsburgh and Allegheny County’s City-County Building to provide on-the-spot demonstrations of Parcels N’At, a parcel-level data explorer that consolidates county and city records to provide a comprehensive view of land and property conditions across the region.

Built using CKAN and drawing on open data made publicly accessible by the City of Pittsburgh and Allegheny County, Parcels N’At makes the parcel-level information usable for both government operations and everyday public inquiry.",,,,False,40.440624,-79.995888,,Western Pennsylvania Regional Data Center,"Pittsburgh, PA",parcels-n-at-in-action-a-demo-for-city-county-teams,https://parcelsnat.org/,,
2026-03-05,Some test event,,Some test purpose,,,,False,-31.261623,-64.287505,,Some test organizer,"Cordoba, Argentina",some-test-event,https://opendatacordoba.org,,
2026-03-14,Thai Parliament Datathon,,"We invite Active Citizens passionate about social and political issues, Technologists eager to build public-interest tech, and Data Enthusiasts who love turning numbers into insights.

No matter your sector or background, let’s leverage Open Data to transform parliamentary information into people power!",,,,False,13.72983593,100.5315591,,WeVis,Bangkok,thai-parliament-datathon,https://wevis.info/odd26-thai-parliament-datathon,,
2026-03-11,The Future of Open Data,,Bring the open data community together for a celebration of two decades of CKAN and discuss the role of open data and data infrastructures in the current technical and political landscape.,,,,False,17.20377,-36.54388,,Open Knowledge Foundation (OKFN),Online,the-future-of-open-data,https://okfn.org/thefutureofopendata,,
2026-03-12,Turning Data into Stories People Care About,,"To inspire Nigerians to engage with open data by turning complex datasets into compelling stories, fostering awareness, accountability, and informed decision-making through an accessible, interactive podcast series.",,,,False,5.489059,7.017588,,Technology for Inspiration Initiative ,Owerri,turning-data-into-stories-people-care-about,https://www.youtube.com/@inspireIT_STEM,,
2026-03-06,Unlocking the Power of Open Data for Local Impact,,"We want to show how open data can help people and communities in Akwa Ibom make smarter decisions, solve local problems, and create opportunities for growth and positive change.",,,,False,5.02873,7.92771,,Andikan Eduok eduokandikan@gmail.com ,"Uyo, Akwa Ibom State, Nigeria",unlocking-the-power-of-open-data-for-local-impact,,,
2026-03-08,"Using Ikoma's app ""Tameshiba"" to solve local issues in Ikoma City - International Open Data Day 2026 in Ikoma",,"Collecting issues from the perspective of citizens regarding the newly established themes of ""libraries,"" ""multicultural coexistence,"" and ""pedestrian flow in front of the station"".",,,,False,34.69231606,135.6988477,,tsunagu-place,"Ikoma City, Nara Prefecture, Japan",using-ikoma-s-app-tameshiba-to-solve-local-issues-in-ikoma-city-internationa,https://tsunagu-place2.peatix.com/,,
2026-03-10,Volyn Open Data Day 2026: From transparency to digital transformation,,"To empower Volyn communities by accelerating open data adoption, fostering interoperability, and building a unified digital ecosystem for transparent, data-driven local governance and regional recovery",,,,False,50.755798,25.3531,, Volyn Regional Military Administration,"Ukraine, Lutsk",volyn-open-data-day-2026-from-transparency-to-digital-transformation,,,
2026-03-09,"WAKAYAMA International Open Data Day 2026 ～Thank you Opendata, Thank you Generative AI～",,オープンデータの推進,,,,False,34.230513,135.170812,,和歌山市デジタル推進課,Wakayama City,wakayama-international-open-data-day-2026-thank-you-opendata-thank-you-generat,https://logoform.jp/form/fKMM/1483071,,
2026-03-11,Water Data for Action: Leveraging Open Intelligence for Climate Resilience,,"To mark Open Data Day by promoting the use of open water data and intelligence to support evidence-based climate resilience, disaster risk reduction, and sustainable water governance in Somalia.",,,,False,2.046934,45.318161,,Open Knowledge Somalia,Mogadishu,water-data-for-action-leveraging-open-intelligence-for-climate-resilience,,,
2026-03-13,Webinar ‘Open data as a public good: evidence-based development across territories’,,"In celebration of this year’s  Open Data Day, this webinar explores how open data can inform governance decisions related to rural areas. ",,,,False,49.815273,6.129583,,data.europa academy (data.europa academy <academy@data.europa.eu>),Online,webinar-open-data-as-a-public-good-evidence-based-development-across-territori,https://dataeuropaacademy.clickmeeting.com/webinar-open-data-as-a-public-good-evidence-based-development-across-territories-/register,,
2026-03-09,Wessex Water Open Data Day 2026,,To create the best data-driven idea to solve a real-world challenge around water efficiency.,,,,False,51.365669,-2.32073,,Wessex Water,Bath,wessex-water-open-data-day-2026,https://corporate.wessexwater.co.uk/open-data-day,,
2026-03-03,Wiki Data workshop at the University of Aruba,,"During this workshop we will work on adding information to Wikidata, particularly about the university and its programs and staff.",,,,False,12.52965,-70.032928,,"University of Aruba, Aruba Wikipedia team",Oranjestad,wiki-data-workshop-at-the-university-of-aruba,,,
2026-10-03,Wiki4WorldHearingDay2026 - Open Data on Wikidata about Hearing Health at School,,"To train students and professionals to edit and share open data on Wikidata regarding hearing health in schools, promoting accessible information and digital literacy.",,,,False,-22.335144,-49.060086,,WikiProject Hearing Health (https://w.wiki/CNdU)),Faculdade de Odontologia de Bauru da Universidade de São Paulo,wiki4worldhearingday2026-open-data-on-wikidata-about-hearing-health-at-school,https://w.wiki/Huj7,,
2026-03-09,Wikidata Live Editing of Public Open Data,,Show what public open data is available in Wikidata and how it can be queried and improved.,,,,False,52.370216,4.895168,,"Jan Ainali, jan@aina.li and Albin Larsson",Online,wikidata-live-editing-of-public-open-data,https://www.wikidata.org/wiki/Event:Wikidata_Live_Editing_118,,
2026-03-13,“Cuidar con datos: taller comunitario sobre cuidados familiares en Chillogallo”,,"To empower family caregivers through accessible open data, fostering community dialogue, data literacy, and citizen participation around care work realities in Chillogallo.",,,,False,-0.2869,-78.5584,,“Cuidar con datos: taller comunitario sobre cuidados familiares en Chillogallo”,"Quito, Ecuador",cuidar-con-datos-taller-comunitario-sobre-cuidados-familiares-en-chillogallo,,,
2026-03-21,"“Gigantes que Alimentan Futuro”, un macro mural comunitario que transforma datos abiertos sobre desnutrición crónica infantil en Santo Domingo de los Tsáchilas",,Socializar y traducir datos abiertos sobre desnutrición crónica infantil en Santo Domingo de los Tsáchilas a través de un mural comunitario participativo,,,,False,-0.2549055,-79.1692315,,"Colectivo Arte Mural Company con el apoyo de Fundación Datalat y el Observatorio de Datos Abiertos ""Al Dato""",Santo Domingo de los Tsáchilas,gigantes-que-alimentan-futuro-un-macro-mural-comunitario-que-transforma-datos,,,
2026-03-07,“¿Dónde quedó mi obra?” Taller para vigilar el presupuesto y las obras públicas desde tu colonia,,"Fortalecer la supervisión ciudadana mediante la capacitación en presupuesto y obras públicas, usando datos abiertos y herramientas tecnológicas para rastrear proyectos, comprender el uso de recursos y reportar irregularidades de forma informada.",,,,False,19.43,99.13,,"Concejalía de la Alcaldía Miguel Hidalgo, movimiento.mh.concejalia@gmail.com",Ciudad de México,donde-quedo-mi-obra-taller-para-vigilar-el-presupuesto-y-las-obras-publicas,,,
2026-03-07,“オープンデータ×AI” 活用を考える研究会,,,,,,False,35.81779886,139.6780159,,,埼玉県戸田市,ohuntetaxai-huo-yong-wokao-eruyan-jiu-hui,https://fb.me/e/1VBloxUkQt,,
2026-03-07,オープンデータデイ2026 in 佐賀,,オープンデータと生成AIを活用しアプリを作ります,,,,False,33.255125,130.299838,,NPO法人公共デザインイニシアティブ,"Saga-city, Japan",ohuntetatei2026-in-zuo-he,,,
2026-02-28,オープンデータデイいしかわ2026 Open Data Day 2026 Ishikawa,,文化芸術分野のオープンデータの啓蒙と活用 Promotion and Utilization of Cultural and Artistic Open Data - GLAM,,,,False,36.55293312,136.6484937,,"金沢シビックテック推進協議会, 一般社団法人コード・フォー・カナザワ",金沢未来のまち創造館,ohuntetateiisikawa2026-open-data-day-2026-ishikawa,https://kanazawa-civic-tech.jp/news/1358/,,
2026-03-05,シビックテックさいたまの「ちいさなデジタル相談室」/Open Data Day Saitama 2026 – Small Digital Consultation Room,,"We support local civic groups and residents in using open data and digital tools to solve everyday challenges and make Saitama more open, connected, and innovative.",,,,False,35.858624,139.659179,,シビックテックさいたま/Civic Tech Saitama,Saitama City Citizens Activity Support Center,sihitukutetukusaitamano-tiisanatesitaruxiang-tan-shi-open-data-day-saitama-2026-small-digital-consultatio,https://www.facebook.com/events/2943359932540693/,,
2026-03-07,マッピングパーティー in シーパスパーク(Mapping Party in sheepathpark),,OpenStreetMap Mapping Party and use uMap,,,,False,34.507915,135.405201,,泉州らへんでオープンデータとGISを楽しむ会・泉大津市立北公民館サポーターチーム,"Izumiotsu City, Osaka ,Japan",matuhinkuhatei-in-sihasuhaku-mapping-party-in-sheepathpark,http://blog.livedoor.jp/sensyu_od_gis/archives/46756152.html,,
2026-03-07,公共交通オープンデータ最前線2026,,GTFSを始めとする公共交通オープンデータの普及の推進,,,,False,35.714262,139.761861,,一般社団法人日本バス情報協会,Tokyo/Japan,gong-gong-jiao-tong-ohuntetazui-qian-xian-2026,https://odd2026.peatix.com,,
