event_date,event_name,event_photo_url,event_purpose,event_report_url,event_tweet_url,event_video_url,has_event_report,latitude,longitude,online_event_url,organisers,place,slug,url,world_region_code,world_region_text
2024-03-06,Edit-a-thon Wikidata4WorldHearingDay2024,,The Edit-a-thon Wikidata4WorldHearingDay2024 aims to promote the editing and creation of open structured data on Wikidata to disseminate knowledge in hearing health within the global Wiki4WorldHearingDay2024 campaign context.,,,,False,-22.322081,-49.071152,,Hector Gabriel Corrale de Matos (Wikimedia: CorraleH/Email: hectorgabriel@usp.br/hgcorrale@hotmail.com); Projeto Saúde Auditiva (https://w.wiki/6M8q),"Bauru, São Paulo, Brazil",edit-a-thon-wikidata4worldhearingday2024,https://w.wiki/6FhG,,
2024-03-09,"EmpowerHer Open Mapping: Celebrating Women, Community, and Open Data in Kigali, Rwanda",,Our goal is to empower community members through mapping training sessions and celebrate the invaluable contributions of women while mapping urban green spaces in Kigali City.,,,,False,-1.94179192,30.07956393,,OpenStreetMap Rwanda - osmrwanda@gmail.com,Kigali City (Gift House 2nd Floor Kayciru),empowerher-open-mapping-celebrating-women-community-and-open-data-in-kigali,https://www.eventbrite.com/e/empowerher-open-mapping-celebrating-women-community-and-open-data-tickets-836761856237?aff=oddtdtcreator,,
2024-03-08,Empowering migrant and refugee women to use open data to hold duty bearers accountable for quality sexual reproductive health services.,,To strengthen the capacity of migrant refugee women to use open data to hold duty bearers accountable for the provision of quality sexual reproductive health services.,,,,False,0.90668,31.07937,,Rural Aid Foundation. Email: info@ruralaiduganda.org,"Kibaale district, Uganda",empowering-migrant-and-refugee-women-to-use-open-data-to-hold-duty-bearers-accou,,,
2024-03-02,Empowering Young Changemakers: Harnessing Open Data & Indigenous Knowledge for Climate Action,,,,,,False,2.269317,37.857106,,Pastoralist Peoples Initiative ,Marsabit ,empowering-young-changemakers-harnessing-open-data-indigenous-knowledge-for-c,https://www.pastoralistpeoplesinitiative.org,,
2024-03-07,Encuentro sobre el futuro de los datos abiertos,,Difundir y acercar el conocimiento de los datos abiertos a la ciudadanía.,,,,False,39.476126,-0.365859,,"Presidencia, Generalitat Valenciana, D.G. Transparencia y Participación ",València,encuentro-sobre-el-futuro-de-los-datos-abiertos,https://portaldadesobertes.gva.es/es/novetats-i-noticies/-/asset_publisher/ROnLmDr87dWx/content/encuentro-sobre-el-futuro-de-los-datos-abiertos?redirect=https%3A%2F%2Fportaldadesobertes.gva.es%2Fes%2Fnovetats-i-noticies%3Fp_p_id%3D101_INSTANCE_ROnLmDr87dWx%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-1%26p_p_col_count%3D1,,
2024-03-07,Enhancing Community Resilience to Lake Tanganyika's Rapid Rise through open mapping,,Mapping areas under coastal floods risk to Enhance the community preparedness and evacuation strategies,,,,False,-4.301111,28.944167,,FIZIWATT Energy for All,Fizi ,enhancing-community-resilience-to-lake-tanganyika-s-rapid-rise-through-open-mapp,https://www.facebook.com/profile.php?id=61550720836556,,
2024-03-07,Entrevista a Marushka Chocobar: Datos Abiertos e #IA,,"Promueve el Uso de #InteligenciaArtificial con #DatosAbiertos por parte de los  Ciudadanos. Para Analizar, Mostrar Hallazgos y hacer Planteamientos basados en evidencia, y convertirlo en un Ciudadano más participativo digitalmente",,,,False,-12.121892,-77.030445,,"DS4BCommunity La Comunidad de Ciencia de Datos para Negocios. Contacto : Américo Guerra Biffi , Líder de la Comunidad,  email : americo.guerra@ds4bcommunity.com",Miraflores - Lima - Perú (Virtual),entrevista-a-marushka-chocobar-datos-abiertos-e-ia,https://bit.ly/3wqXyM2,,
2024-03-04,Equipping undergraduate students and lecturers of Benue State University with open data skills,,Enhanced research and environmental management skills of students and lecturers at Benue State University Makurdi,,,,False,7.732152,8.539144,,Angel Support Foundation. Contact email angelfoundation33@gmail.com,Makurdi,equipping-undergraduate-students-and-lecturers-of-benue-state-university-with-op,,,
2024-02-08,Escuela de cartógrafas,,Documentation and systematization of the phenomenon of gender violence from the perspective and voice of women,,,,False,4.710989,-74.07209,,Talle La espiral,Bogotá,escuela-de-cartografas,,,
2024-03-07,Evening of revived maps,,Overview of the possibilities for creating maps based on open data,,,,False,58.029682,56.266792,,Ivan ,"Russia, Perm ",evening-of-revived-maps,https://eduthon.timepad.ru/event/2789535/,,
2024-03-09,Evento: Retomando la iniciativa de ley de datos abiertos ¿Qué hacer?,,Vamos a hablar acerca de la situación actual de los datos abiertos en Guatemala y discutir acerca de las distintas formas en las que la sociedad civil puede hacer uso de ellos,,,,False,14.596,-90.5143,,Open Knowledge Guatemala,Ciudad de Guatemala,evento-retomando-la-iniciativa-de-ley-de-datos-abiertos-que-hacer,https://forms.gle/SAf7dnK7Uz4CyWVy5,,
2024-03-06,Exchange Workshops with users of Open Government Data,,"The e-Government Unit at the Presidency of the Government (opendata@tunisia.gov.tn) organisez in cooperation with the World Bank an Exchange Workshops with users (private sector, start-up, researchers, etc) of Open Government Data in order to present the national related programme and to discuss the mechanisms to improve the open data supply ",,,,False,35.82534215,10.63470555,,The e-Government Unit at the Presidency of the Government (opendata@tunisia.gov.tn) organisez in cooperation with the World Bank an Exchange Workshops with users of Open Government Data.,Sousse,exchange-workshops-with-users-of-open-government-data,,,
2024-03-07,Expanding Open Data Through Community Supported Dashboards,,SDG11: Learn how DCYF has combined larger datasets (like the American Community Survey and Census data) with internal data to create public dashboards that support community decision-making.,,,,False,47.03553,-122.900833,,"Washington state Department of Children, Youth, and Families (DCYF) & the Washington state Open Data Program","Olympia, Washington",expanding-open-data-through-community-supported-dashboards,https://watech.wa.gov/watech/news/2024/watechs-open-data-program-hosts-open-data-week,,
2024-03-04,Forced displacements open mapping,,Identify newly established displaced camps in eastern Congo war-torn regions for humanitarian assistance,,,,False,-1.692603,29.238165,,Media Sensitive to Disasters - MSD Network,Goma,forced-displacements-open-mapping,https://www.facebook.com/profile.php?id=100087635536676,,
2024-03-08,forum on citizen participation to strengthen community resilience through open data,,the objective of this forum is to provide citizens with access to open data through the use of artificial intelligence tools to fight against disinformation,,,,False,-7.149949,29.792829,,LACLOCHE,"Uvira, South Kivu, Democratic Republic of Congo",forum-on-citizen-participation-to-strengthen-community-resilience-through-open-d,https://www.lacloche.net,,
2024-03-03,Fotomapeo Itagüí (photo mapping),,"To collect street-level imagery of the cycleways of the municipality of Itagüí, south of the Aburrá Valley, with the open data tool Mapillary for our SIGenBici open mapping project.",,,,False,6.17026,-75.61654,,Corporación Colectivo SiCLas,"Itagüí, Antioquia, Colombia",fotomapeo-itagui-photo-mapping,https://www.siclas.org/,,
2024-03-04,Fresque des données ouvertes,,"Venez découvrir les tenants et aboutissants de l’ouverture des données publiques, ses bases historiques, son cadre réglementaire, ainsi que les bénéfices qu’on peut en attendre, en créant une fresque similaire à la Fresque du climat.",,,,False,44.808591,-0.5978509,,Université de Bordeaux (Antoine Blanchard - antoine.blanchard@u-bordeaux.fr),Bordeaux,fresque-des-donnees-ouvertes,https://formaction.u-bordeaux.fr/training/489/1461,,
2024-03-05,Fresque des données ouvertes,,"Venez découvrir les tenants et aboutissants de l’ouverture des données publiques, ses bases historiques, son cadre réglementaire, ainsi que les bénéfices qu’on peut en attendre, en créant une fresque similaire à la Fresque du climat.",,,,False,44.808591,-0.5978509,,Université de Bordeaux (Antoine Blanchard - antoine.blanchard@u-bordeaux.fr),Bordeaux,fresque-des-donnees-ouvertes-2,https://formaction.u-bordeaux.fr/training/489/1462,,
2024-03-06,"From GitHub to gorgeous: transform your repos into elegant, data-driven sites with ease.",,"To showcase how you can seamlessly integrate your existing GitHub datasets into visually appealing and interactive sites, deploying within seconds.",,,,False,48.856613,2.352222,,,Online,from-github-to-gorgeous-transform-your-repos-into-elegant-data-driven-sites-wi,https://www.datopian.com/blog/build-elegant-data-driven-sites,,
2024-03-06,Future-proofing your data ethics,,"In support of SDG16, discuss and share strategies to make sure demographic data you collect doesn't harm the very people your organization intends for that data to serve.",,,,False,47.03553,-122.900833,,"Washington State Technology Solutions, Open Data Program, opendata@wa.gov","Olympia, Washington",future-proofing-your-data-ethics,https://watech.wa.gov/watech/news/2024/watechs-open-data-program-hosts-open-data-week,,
2024-03-02,g0v hackath61n | 台灣零時政府第陸拾壹次龍來 Open Data Day 黑客松暨零時小學校 4th 專案孵化競賽決選日,,"The g0v community hosts bi-monthly hackathons, emphasizing information transparency, open source, and collaboration openness. Through the power of civic tech, it consistently contributes to advancing towards societal well-being.",,,,False,25.01915106,121.5435237,,g0v Jothon (email: ying@jothon.g0v.tw),"Taipei City, Taiwan",g0v-hackath61n-tai-wan-ling-shi-zheng-fu-di-lu-shi-yi-ci-long-lai-open-data-day-hei-ke-song-ji-ling-shi-xiao-xue-xiao-4th-zhuan-an-fu-hua-jing-sai-jue-xuan-ri,https://beta.hackfoldr.org/g0v-hackath61n,,
2024-03-05,Gifu Open Data BAR ,,"Open Data BAR for one night only. What lines the shelves of the Giff Open Data Bar ""Aprile"" is not alcohol, but open data. We are waiting for you with a wide variety of special data.",,,,False,35.413601,136.752641,,CODE for GIFU（JAPAN）,"Gifu , Japan",gifu-open-data-bar,https://www.facebook.com/events/1123424985501425,,
2024-03-07,Hacia una investigación más transparente y reproducible: Lanzamiento del repositorio REDATA,,"Se presentará el repositorio de datos abiertos de investigación de la Agencia Nacional de Investigación e Innovación (ANII) y se intercambiará con expertos de la academia, el gobierno y la sociedad civil sobre experiencias, buenas prácticas y beneficios de los datos abiertos en la generación de conocimiento.",,,,False,-34.87829,-56.076753,,Agencia Nacional de Investigación e Innovación (ANII),"Montevideo, Uruguay (Online)",hacia-una-investigacion-mas-transparente-y-reproducible-lanzamiento-del-reposit,https://bit.ly/lanzamientoredata,,
2024-03-02,Hackathon for Development of an Open Platform for mapping flooding using Social Media,,"After the event, we will have developed an open platform for mapping of flooding using Social Media",,,,False,-15.8050083,35.0219253,,Malawi Liverpool Wellcome Programme,Blantyre ,hackathon-for-development-of-an-open-platform-for-mapping-flooding-using-social,https://forms.gle/2g7Fb9jTcajqxfq9A,,
2024-03-06,HACKATON -  HERE IS THE OPEN FUTURE,,"During this event, participants will take part in workshops and practical applications using open source solutions.",,,,False,44.46376,26.124662,,"TECHNICAL UNIVERSITY OF CIVIL ENGINEERING BUCHAREST & UNIVERSITY OF LIFE SCIENCES ""KING MIHAI I"" FROM TIMISOARA",BUCHAREST AND TIMISOARA,hackaton-here-is-the-open-future,,,
2024-03-02,Hackday Niederrhein,,"Hackday Niederrhein ist ein Open Data Event mit Tradition: Zum 9. Mal kommen am 2. und 3. März 2024 Interessierte aus der Region und darüber hinaus für ein Wochenende im Moerser Rathaus zusammen, um sich über offene Daten und Technologien auszutauschen, an Projekten zusammenzuarbeiten und sich gegenseitig beim gemeinsamen Anliegen zu stärken, mehr praktischen Nutzen durch offene Daten zu erzeugen.",,,,False,51.45355,6.62603,,Stadt Moers,"Rathaus Moers, Rathausplatz 1, 47441 Moers, Germany",hackday-niederrhein,https://www.codeforniederrhein.de/hackday-2024/,,
2024-03-06,Hacking for Healthy Food & Green Futures: An Open Data Challenge for Ningi Youth,,"Ningi youth (all genders, rural/urban) gain data skills, tackle local food insecurity, mental health & climate issues. Farmers learn data-driven practices. Community accesses mental health resources & awareness campaigns. Winning solutions shared for wider impact! #ODD24 #SDGs",,,,False,11.07832,9.56679,,"MUMSA initiative, mumsainitiative@gmail.com +2349061313202","Ningi, bauchi, Nigeria",hacking-for-healthy-food-green-futures-an-open-data-challenge-for-ningi-youth,https://www.facebook.com/profile.php?id=100089495294944,,
2024-03-06,Hacking for Healthy Food & Green Futures: An Open Data Challenge for Ningi Youth,,,,,,False,11.07832,9.56679,,"MUMSA initiative, mumsainitiative[at]Gmail.com","Ningi, Bauchi State",hacking-for-healthy-food-green-futures-an-open-data-challenge-for-ningi-youth-2,,,
2024-03-07,HackQC,,"HackQC, c’est une compétition de programmation panquébécoise qui a pour but de valoriser les données ouvertes du portail Données Québec et de répondre à de vraies préoccupations dans nos collectivités.",,,,False,46.55880689,-72.73574248,,"Ministère de la Cybersécurité et du Numérique Gouvernement du Québec, Ville de Shawinigan, Digihub    courriel: hackqc@donneesquebec.ca ","Shawinigan, Québec",hackqc,https://hackqc.ca/,,
2024-05-03,Health is better than Money,,"To create awareness on Hygiene Promotion and promote the health of children by supporting them with ( primary level ) medical assistance.
Our project will engage volunteers doctors who will examine the patient before assign any medical assistance especially on diarrhea, cough and fever.
The community are suffering especially on diarrhea, cough and fever especially in the months of January to march, their water is not clean and safe.",,,,False,11575771.0,11445590.0,,Hope for Street Children and Vulnerable people Foundation,"Nayinawa is a community located within the Damaturu Yobe State, the people living in the Community are Vulnerable people who are laborers, farmers and their children are the one engage in to Child labour and most of the children are illiterate and they are the one mostly engage even in Boko Haram crisis",health-is-better-than-money,,,
2024-03-08,IA e Dados Abertos (SP) | Open Data Day,,"The goal of our event is to explore and discuss the possibilities at the intersection of Artificial Intelligence and Open Data, empowering participants with practical AI skills for data analysis and manipulation in spreadsheets.",,,,False,-23.59724,-46.66602,,Pedro Markun pedro@markun.com.br,São Paulo,ia-e-dados-abertos-sp-open-data-day,https://www.sympla.com.br/open-data-ia-e-dados-abertos-sp__2355790,,
2024-03-05,Ideathon Datos Abiertos - Valencia Capital Verde Europea,,"Durante el evento se mostrará el portal de datos abiertos del Ayuntamiento de Valencia y sus funcionalidades, se explicará el proyecto de indicadores de datos abiertos para la capitalidad verde, y se organizarán sesiones de trabajo en grupo para generar ideas y recopilar propuestas de mejora del portal de datos.",,,,False,39.470242,-0.3768,,Ayuntamiento de Valencia,Valencia,ideathon-datos-abiertos-valencia-capital-verde-europea,https://www.valencia.es/cas/agenda-de-la-ciudad/-/content/ideathon-de-datos-abiertos,,
2024-03-02,Ideatón: Mujeres y economía de cuidados,,"El Ideatón es un espacio de diálogo abierto, colaborativo y constructivo para abordar necesidades en materia de datos abiertos y su reutilización, así como para compartir propuestas, ideas y experiencias. Este año estará enfoscado en cómo datos abiertos contribuyen al beneficio de las mujeres y la economía de cuidados.",,,,False,19.40636,-99.18722,,Estado Abierto del Instituto de Transparencia de la CDMX,"Ciudad de México, México.",ideaton-mujeres-y-economia-de-cuidados,https://twitter.com/Estado_Abierto,,
2024-03-06,II Datathon UniversiDATA,,The objective of the II UniversiDATA datathon is to encourage the re-utilization of open higher education data by awarding cash prizes to the top projects using data published in https://www.universidata.es ,,,,False,40.34477,-3.8136,,"Universidad Rey Juan Carlos, Universidad Complutense de Madrid, Universidad Autónoma de Madrid, Universidad de Valladolid, Universidad de Huelva, Dimetrical - universidata@dimetrical.es",Virtual event - Award ceremony in Madrid or Valladolid (still not decided),ii-datathon-universidata,https://www.universidata.es/datathon,,
2024-03-05,Impulsando el Futuro,,"Promover el estudio de casos, con datos abiertos, de procesos de contratación estatal, sostenibles, inclusivos y con perspectiva de género.",,,,False,-29.47676,-51.14667,,Centro de Innovación para las Contrataciones Abiertas (CICAB),Virtual,impulsando-el-futuro,https://canal.cicab.org,,
2024-03-09,Indicadores de género para la gobernanza de recursos naturales: qué datos tenemos,,Conocer y usar datos abiertos para la gobernanza de recursos naturales desde una perspectiva de genero,,,,False,19.43297,-99.1412,,Técnicas rudas,Ciudad de Mexico,indicadores-de-genero-para-la-gobernanza-de-recursos-naturales-que-datos-tenemo,https://Tecnicasrudas.org,,
2024-03-06,Inteligencia Artificial y Gobierno Abierto,,"Fomentar la comprensión y el uso de la inteligencia artificial en la gestión pública, promoviendo la transparencia y la participación ciudadana a través del gobierno abierto.",,,,False,-0.2383399946,-79.16853408,,OGP Santo Domingo de los Tsáchilas y Fundapi; edobejar@fundapi.org,"Santo Domingo de los Tsáchilas, Ecuador",inteligencia-artificial-y-gobierno-abierto,https://teams.microsoft.com/l/meetup-join/19%3ameeting_MjI5ZmViOTEtNDZmZC00ZjNkLWI5NzUtM2VhMzA2ZjNjYTkz%40thread.v2/0?context=%7b%22Tid%22%3a%2273f06127-a0e8-48a7-b7af-980da5351941%22%2c%22Oid%22%3a%22d9f1a31b-af42-4f2d-be5c-57ce0021fc0c%22%7d,,
2024-03-04,Intelligenza artificiale e open gov: un matrimonio possibile?,,To share opinion and experiences on relationship between AI and open government,,,,False,41.86783,12.47917,,FPA-FORUM PA,Roma & online,intelligenza-artificiale-e-open-gov-un-matrimonio-possibile,https://www.forumpa.it/webinar/intelligenza-artificiale-e-open-gov-un-matrimonio-possibile/,,
2024-03-11,"International Open Data Day 2024 in Shinagawa - ""Open and Connect with Open Data""",,"1) Introduction to open data community.
2) Share open data activities held in Shinagawa-ku.  ",,,,False,35.625376,139.728094,,一般社団法人モノづくりXプログラミング for Japan (Monopro Shinagawa),"Shinagawa-ku, Tokyo",international-open-data-day-2024-in-shinagawa-open-and-connect-with-open-data,https://pc.tamemap.net/1310901/activities/13109010084/events/113756,,
2024-03-04,International Open Data Day 2024 Yokohama__Seminar_Sustaining excitement with new data tool 'Data Leaf',,Learn about data utilization through a lecture by Professor Osawa of the University of Tokyo and a panel discussion with four experts,,,,False,35.458105,139.631965,,International Open Data Day 2024 @ Yokohama Executive Committee,Yokohama,international-open-data-day-2024-yokohama-seminar-sustaining-excitement-with-ne,https://yokohamalab.jp/2024/03/01/dataleaf/,,
2024-03-02,"IODD 2024 in Suzaka, Nagano",,Discuss local education and opendata utilization,,,,False,36.6371369,138.2788945,,Mamoru ENDO,Suzaka City Technical Information Center,iodd-2024-in-suzaka-nagano,https://www.s-johocenter.jp/iodd2024/,,
2024-03-06,JOCEMARA SCHAFER,,,,,,False,-30.034647,-51.217659,,jocemara20@hotmail.com,Porto Alegre,jocemara-schafer,,,
2024-03-05,Jornadas de Datos Abiertos,,,,,,False,-34.582797,-58.429192,,@datosgobar | Datos Abiertos Argentina,Argentina,jornadas-de-datos-abiertos,https://www.argentina.gob.ar/jornadasdatosabiertos,,
2024-03-07,Judicial hackathon: opening up the justice system,,,,,,False,-34.603683,-58.381557,,Asociación Civil por la Igualdad y la Justicia,Ciudad Autónoma de Buenos Aires,judicial-hackathon-opening-up-the-justice-system,,,
2024-03-07,Jug Band Community Mapping,,"Consolidate various place name datasets built with communities since 2013 and publish a ""revamped"" version to support community activities during 2024",,,,False,43.02375502,11.0266893,,pibinko.org network,Tatti (as main location) - parts will be online,jug-band-community-mapping,https://www.pibinko.org/odd24-pibnet-en/,,
2024-03-09,L'école des données ouvertes,,We want to organize training for 10 girls on open data and participatory democracy so that they can meet the Mayor of Labé to discuss the municipal budget.,,,,False,11.310865,-12.2731366,,E-EDUCATION CITOYENNE,"Labe, Guinea",l-ecole-des-donnees-ouvertes,,,
2024-03-05,La gestió de l'aigua amb dades obertes,,Conèixer com les dades obertes ajuden a la gestió de l’aigua i al seguiment de l’estat de sequera actual a Catalunya.,,,,False,41.385063,2.173404,,Generalitat de Catalunya,Barcelona,la-gestio-de-l-aigua-amb-dades-obertes,https://administraciodigital.gencat.cat/ca/dades/dades-obertes/activitats/sessions-de-cafe-amb-dades/la-gestio-de-laigua-amb-dades-obertes/,,
2024-03-05,Laboratorio de herramientas amoldables con datos abiertos para el desarrollo sostenible en comunidades de base. (Lab for moldable tools with open data for sustainable development in grassroots communities.),,"Encourage critical thinking and civic participation around open data and the creation of open/libre tools in the context of quality education, sustainable communities, and climate action, as part of our years-long effort (since 2015) to use and improve moldable digital meta-tools to amplify grassroots agency.",,,,False,4.63132,-74.06589,,Grafoscopio Community,"Bogotá, Colombia",laboratorio-de-herramientas-amoldables-con-datos-abiertos-para-el-desarrollo-sos,https://is.gd/dataroda79,,
2024-03-05,Lanzamiento de Datos abiertos meteorológicos,,Difusión de la apertura de datos sobre temperatura y humedad del aire,,,,False,-32.522778,-55.765835,,INUMET - AGESIC,Uruguay,lanzamiento-de-datos-abiertos-meteorologicos,https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/comunicacion/noticias/datos-abiertos-meteorologicos-sobre-humedad-temperatura,,
2024-03-06,Lanzamiento de la publicación de datos abiertos de Fondos para audiovisuales,,Difusión de la publicación de datos abiertos sobre fondos audiovisuales,,,,False,34.901112,-56.164532,,ACAU,Montevideo,lanzamiento-de-la-publicacion-de-datos-abiertos-de-fondos-para-audiovisuales,https://www.acau.gub.uy/innovaportal/v/188/1/acau/la-agencia-del-cine-y-el-audiovisual-publico-datos-abiertos-sobre-fondos-audiovisuales.html,,
2024-03-08,Lanzamiento del visualizador de violencia doméstica y género,,Difundir la puesta en producción del visualizador y la publicación de datos abiertos,,,,False,-32.522778,-55.765835,,AGESIC - Ministerio del Interior,Uruguay,lanzamiento-del-visualizador-de-violencia-domestica-y-genero,https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/comunicacion/noticias/nuevo-visualizador-datos-violencia-domestica-genero,,
2024-03-07,Launch of the Second Edition of the State of Open Data,,"On 7 March 2023, the State of Open Data will launch an interactive publication of the Second Edition of the State of Open Data. ",,,,False,-1.292066,36.821945,,Data for Development Network,Virtual,launch-of-the-second-edition-of-the-state-of-open-data,,,
2024-03-07,Les jeunes alimentent Data4Governance pour combler les lacunes en matière de données et accélérer la transformation de l’Afrique (Young People Powering Data4Governance to close Data Gaps for accelerating Africa’s Transformation). ,,Les jeunes alimentent Data4Governance pour combler les lacunes en matière de données et accélérer la transformation de l’Afrique based on the he Mo Ibrahim Foundation (MIF) on Monday the 29th of January 2024 published the 2023 series of the Ibrahim Index of African Governance (IIAG) report entitled “The Power of Data for Governance: Closing Data Gaps to accelerate Africa’s Transformation.” We hope to sensitize young people aged 18-35 based in Zinder Niger Republic to explore how these data gaps connect to the Sustainable Development Goals in view of recent growth within the Sahel Region ,,,,False,13.80716,8.9881,,Cabinet Hub Zinder asbszinder@gmail.com ,Zinder,les-jeunes-alimentent-data4governance-pour-combler-les-lacunes-en-matiere-de-don,,,
2024-03-09,Lesotho Open Data Initiative - Open Data Day,,"This event is intended to deepen the understanding of Open Data in Lesotho, and explore Open Data use-cases in the Kingdom of Lesotho",,,,False,-29.315077,27.486923,,Makhamisa Senekane ,"Maseru, Lesotho",lesotho-open-data-initiative-open-data-day,,,
2024-03-06,Lets Count 4SDGs,,"To enhance community engagement, improve accessibility to information (OD), and its useage as an indicator for achieving the Sustainable Development Goals (SDGs ",,,,False,13.03702,5.24529,,Resource Connects for Education Initiative,Sokoto,lets-count-4sdgs,https://web.facebook.com/resourceconnects,,
2024-03-06,Lets Count for SDGs,,To enhance community awareness and engagement in best practices for Open Data in achieving the  Sustainable Development Goals (SDGs),,,,False,13.03702,5.24529,,Resource Connects for Education Initiative,"Sokoto,  Sokoto State",lets-count-for-sdgs,https://web.facebook.com/resourceconnects,,
2024-08-03,Making Meaning: Collections as Data,,"Making Meaning is a day for digital innovators, creatives and trendsetters to explore the potential power of collections as data and help us build a community of practice in Australia.",,,,False,-27.47101801,153.0180865,,State Library of Queensland — collectionsasdata@slq.qld.gov.au,"Brisbane, Queensland, Australia",making-meaning-collections-as-data,https://www.slq.qld.gov.au/making-meaning-2024,,
2024-02-09,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To Engage Women Inclusive Community Open Mapping and High School Outreach for SDGs,,,,False,6.424515,7.5051507,,"Unique Mappers Network,Nigeria","Enugu Mapathon Center University of Nigeria,Enugu Campus",map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme,https://www.linkedin.com/in/unique-mappers-network-umt-269a6520a/,,
2024-02-09,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,,,False,4.9002179,6.9212276,,"Unique Mappers Network,Nigeria","Port Harcourt Mapathon Center, ",map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-2,https://twitter.com/uniquemappers/status/1754638600082280575,,
2024-03-02,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To engage Women-Inclusive Community Mapping and High School Outreach for SDGs,,,,False,4.9002179,6.9212276,,"Unique Mappers Network,Nigeria",Port Harcourt and other locations in Nigeria,map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-3,,,
2024-03-08,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To Engage Women Inclusive Community Mapathon and High School Outreach for SDGs,,,,False,6.8608368,7.4082252,,"Unique Mappers Network,Nigeria","Nsukka -Mapathon Center -University of Nigeria,Nsukka",map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-4,https://twitter.com/uniquemappers/status/1754638600082280575,,
2024-03-08,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To engage Women-Inclusive Community Mapathon and High School Outreach for SDGs,,,,False,7.841367,3.9505092,,Unique Mappers Network,"Oyo Mapaton Center ,Federal School of Surveys,Oyo",map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-5,https://twitter.com/uniquemappers/status/1754638600082280575,,
2024-03-08,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To engage Women Inclusive Community Mapathon and High School Outreach for SDGs,,,,False,9.9642588,8.8794539,,"Unique Mappers Network,Nigeria",Jos Mapathon Center -University of Jos ,map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-6,https://twitter.com/uniquemappers/status/1754638600082280575,,
2024-03-09,Map Nigeria Mapathon Campaign: Advancing Open Mapping  Women Inclusive Empowerment for  SDGs,,To engage Women Inclusive Community Mapathon and High school Outreach ,,,,False,6.424515,7.5051507,,"Unique Mappers Network,Nigeria","Enugu Mapathon Center,University of Nigeria,Enugu Campus",map-nigeria-mapathon-campaign-advancing-open-mapping-women-inclusive-empowerme-7,https://twitter.com/uniquemappers/status/1754638600082280575,,
2024-03-23,Mapatón Hídrica,,"Si te interesa cartografiar recursos hídricos con herramientas libres, sumate a la Mapatón Hídrica con OpenStreetMap",,,,False,9.935845,-84.061934,,Sulá Batsú,"Casa Batsú, Barrio Escalante",mapaton-hidrica,https://sulabatsu.com/,,
2024-03-02,"Mapeo ambiental: Capturando datos abiertos de la biodiversidad de Colombia, a través de árboles urbanos.",,Introducir nuevos mapeadores para la recopilación de datos abiertos aplicados a la biodiversidad urbana con notas de OSM. ,,,,False,6.235016,-75.578968,,"Luis Sebastian Bravo Chacon (sebastianbch98@gmail.com), SAGEMA UN MED (YouthMappers) (sagema_med@unal.edu.co), Asociación Rumbo Digital, OSM Colombia, MaptimeBogota",Medellín,mapeo-ambiental-capturando-datos-abiertos-de-la-biodiversidad-de-colombia-a-tr,https://pad.osm.lat/s/Wk7YD-uqG,,
2024-03-02,"Mapeo ambiental: Capturando datos abiertos de la biodiversidad de Colombia, a través de árboles veredales",,"Capturar datos abiertos de la biodiversidad de Colombia, a través de árboles veredales",,,,False,3.48407,-73.73884,,Igor Tàmara,"Vereda Cubilleras,  Granada, Meta, Colombia",mapeo-ambiental-capturando-datos-abiertos-de-la-biodiversidad-de-colombia-a-tr-2,https://pad.osm.lat/s/Wk7YD-uqG,,
2024-03-09,Mapeo de árboles urbanos - Colegio Salesiano Duitama,,"Mapear árboles urbanos, ubicados en las instalaciones del colegio Salesiano de Duitama y sus alrededores.",,,,False,5.832479,-73.035105,,"Leonardo Gutiérrez, Duitama Mapping Stars leogiga@gmail.com","Colegio Salesiano, Duitama",mapeo-de-arboles-urbanos-colegio-salesiano-duitama,https://pad.osm.lat/s/Wk7YD-uqG,,
